0,114,112
1,101,94
1,109,97
0,109,98
0,105,88
0,88,71
0,88,72
0,86,93
1,80,85
1,88,93
1,91,102
3,89,105
15,91,104
9,95,109
1,93,103
1,72,79
0,65,81
0,63,84
0,70,92
0,79,113
1,80,122
1,62,17
0,67,8
0,70,16
1,68,14
0,44,1
1,37,1
1,39,4
5,22,1
7,42,149
0,54,195
1,37,169
55,63,136
8,30,118
4,47,135
1,58,203
0,82,41
1,68,23
0,65,11
0,78,34
1,83,42
9,25,2
7,56,24
21,68,49
1,64,34
0,63,22
0,68,29
1,80,38
96,100,66
101,91,69
101,94,75
99,94,75
101,92,73
74,93,83
99,93,75
75,77,65
96,86,72
37,68,80
1,97,87
0,103,92
0,99,90
0,109,94
0,87,70
0,92,78
0,106,88
1,94,74
0,84,62
0,87,87
0,83,88
0,79,82
0,96,102
0,91,96
1,97,110
0,95,101
1,103,109
1,65,61
1,68,75
1,47,40
0,69,92
0,80,114
0,72,82
0,67,22
0,65,7
0,48,1
0,42,1
0,58,2
0,70,19
0,81,38
1,64,12
1,54,197
1,51,179
1,31,161
56,64,143
0,56,195
0,56,197
0,58,200
1,64,34
1,57,8
1,56,2
1,69,24
0,71,31
31,79,65
28,85,51
21,64,41
1,65,28
0,67,28
1,54,17
1,61,17
48,77,56
50,54,51
51,70,82
44,48,48
51,50,55
1,70,85
49,51,53
47,44,45
51,45,36
1,70,84
0,93,87
1,101,87
0,102,88
0,105,84
0,94,72
0,100,72
1,95,71
1,86,58
0,77,49
1,70,69
1,80,81
0,76,80
0,76,74
0,78,80
0,93,95
0,97,102
1,96,99
0,73,62
0,77,57
1,55,65
1,53,51
0,78,76
0,78,62
0,44,1
1,47,1
0,50,1
0,45,1
0,53,1
0,75,28
0,58,9
1,66,28
0,57,201
0,53,200
1,27,160
70,65,87
0,54,193
0,57,197
0,58,200
0,57,91
1,54,7
1,61,3
0,60,7
1,69,25
34,99,89
2,72,18
1,56,18
1,60,26
1,68,37
0,60,17
1,67,28
35,69,39
30,38,39
32,70,80
32,40,45
39,37,46
1,77,93
61,56,50
65,55,41
68,55,44
1,79,91
0,112,105
0,102,88
1,87,67
0,91,67
1,78,45
1,81,46
0,83,53
0,80,48
0,67,28
1,63,57
1,73,78
0,78,81
0,74,72
1,70,67
0,64,56
0,77,71
0,89,82
0,74,61
0,87,68
1,73,62
0,58,45
0,80,42
1,85,42
1,78,34
0,81,30
0,59,2
0,46,1
0,38,0
0,62,3
0,53,3
1,49,24
0,57,201
0,54,199
1,46,93
74,75,67
0,60,17
0,55,101
0,55,199
1,57,200
3,50,6
0,50,1
1,50,1
1,63,23
1,90,62
1,70,14
1,69,31
1,48,11
1,52,19
1,61,19
0,61,20
42,61,34
32,36,30
34,67,62
35,45,47
42,35,45
6,71,80
64,60,51
56,62,65
1,103,117
0,118,119
0,109,96
0,97,76
1,98,73
1,87,60
0,58,11
0,54,5
1,72,32
0,64,23
0,60,8
1,62,57
0,76,80
0,77,78
1,67,67
1,68,61
1,70,61
0,74,65
1,87,84
0,88,78
1,81,65
0,67,58
29,87,65
1,71,25
1,68,21
1,81,34
0,75,29
0,69,18
0,61,12
0,59,3
1,46,1
1,36,1
1,56,153
0,57,200
0,44,184
2,51,18
69,75,63
0,53,2
1,34,5
1,53,185
0,56,200
1,37,2
1,51,1
1,59,3
1,51,10
1,59,21
1,60,15
1,68,27
2,54,12
0,59,17
0,67,32
1,56,5
57,57,22
39,54,39
27,61,60
31,53,47
45,55,56
2,82,79
64,63,33
64,66,23
1,96,83
0,98,90
0,83,72
0,83,61
1,75,49
0,67,32
0,56,14
0,57,6
0,63,15
1,51,8
0,76,32
0,67,65
0,81,86
0,66,58
1,47,39
0,58,46
1,61,46
1,76,65
0,80,72
1,84,75
0,75,56
1,78,70
1,75,59
0,75,28
1,71,6
1,66,7
1,56,1
1,57,2
1,61,2
1,70,18
1,61,10
1,31,1
1,52,193
0,54,195
1,24,2
39,66,38
66,82,65
0,47,1
1,50,1
0,46,18
0,54,198
1,20,5
1,27,0
1,40,0
0,52,1
0,58,8
1,74,25
1,73,25
1,72,30
1,74,35
1,62,25
39,77,52
53,96,88
5,100,111
47,97,101
14,102,115
50,93,92
73,106,99
76,99,89
43,110,111
1,105,100
0,104,85
0,99,81
1,84,62
1,92,65
0,79,40
0,61,19
1,55,15
0,52,1
1,38,1
1,50,3
0,61,55
0,69,68
0,55,47
0,46,36
0,42,33
0,56,43
0,66,47
1,84,69
0,77,60
0,69,51
0,81,63
1,76,36
1,57,1
1,47,1
1,67,6
1,53,1
1,26,0
1,46,1
0,53,2
0,54,2
1,42,24
0,55,196
0,52,49
2,10,0
39,64,64
62,66,66
0,48,1
1,37,1
0,48,11
0,52,197
1,44,86
2,25,0
1,42,0
1,48,1
1,56,1
1,62,13
1,66,18
1,62,15
1,80,40
17,77,43
85,113,88
24,112,112
1,108,111
1,101,112
3,113,130
74,119,113
106,132,113
100,129,111
104,135,117
2,123,112
0,97,79
0,94,71
0,88,59
0,84,51
0,80,39
1,46,5
1,47,7
1,69,22
0,60,10
0,61,10
0,38,18
0,52,39
0,51,40
0,55,48
0,53,44
0,46,34
0,64,48
0,65,47
0,61,36
0,75,54
0,63,42
1,71,18
1,27,0
1,22,0
1,64,5
1,32,0
1,24,0
1,26,1
1,42,0
1,35,1
5,57,84
0,56,197
1,56,27
1,22,2
53,63,61
47,49,38
1,15,0
4,14,1
1,19,1
1,49,169
0,50,194
1,34,1
1,43,0
1,50,1
0,39,1
0,53,4
0,60,16
1,71,27
2,84,48
73,80,59
43,58,55
33,93,92
1,96,99
1,101,106
2,110,119
93,134,114
114,140,115
112,138,116
108,143,118
107,144,116
2,117,92
1,96,68
0,72,33
0,76,40
0,57,9
0,68,20
1,80,39
0,53,4
1,48,2
0,56,4
0,39,14
0,54,40
0,70,68
0,68,61
0,63,58
0,48,30
0,62,41
0,67,41
0,48,25
0,55,28
0,65,44
1,50,2
1,21,0
1,30,1
1,31,1
1,14,0
1,31,1
1,24,0
8,53,2
22,42,10
2,51,94
0,57,193
0,74,48
0,44,3
63,66,64
67,69,67
2,14,1
4,9,0
0,45,8
1,48,38
0,54,198
1,73,60
0,50,1
1,23,1
1,34,2
1,33,4
1,49,3
1,68,23
5,84,50
75,81,67
56,61,51
56,63,54
1,85,86
1,91,88
43,120,116
101,128,107
119,144,119
109,137,117
1,121,104
1,118,95
0,89,75
1,76,68
0,71,36
0,83,49
0,89,50
1,68,19
0,68,10
0,77,26
0,57,5
1,39,1
0,52,37
0,68,58
1,78,79
0,70,67
1,56,44
0,50,33
0,54,23
1,58,46
1,54,39
1,53,34
1,55,29
1,69,21
1,31,0
1,29,1
1,33,1
1,47,2
1,36,1
1,30,1
2,39,1
53,57,31
1,53,191
1,86,100
0,99,80
0,81,56
68,70,69
66,73,70
1,22,14
5,14,2
0,82,53
0,61,31
0,57,196
1,65,47
2,36,9
5,40,34
4,36,33
1,41,4
1,47,6
0,59,12
59,92,79
78,90,77
60,71,60
55,60,51
10,65,58
36,91,85
107,143,127
109,134,114
121,146,117
114,137,116
71,130,125
1,86,76
0,75,70
0,78,74
0,71,32
1,72,39
0,74,43
1,60,11
0,66,11
0,51,1
0,48,1
0,37,1
0,60,43
0,73,65
1,86,86
0,68,54
6,51,40
1,47,16
1,52,20
5,51,46
1,46,38
1,53,35
1,50,26
1,59,2
2,49,1
9,52,15
1,25,0
1,33,4
62,72,59
2,33,2
82,93,86
52,44,26
0,52,190
67,92,96
1,80,71
1,73,48
67,69,68
62,71,68
3,48,12
9,15,7
1,70,43
0,87,62
0,62,195
0,86,101
24,52,56
34,54,51
23,42,26
15,50,25
3,51,15
75,109,109
112,132,139
80,90,77
65,79,64
58,63,48
43,46,30
45,93,84
106,130,112
89,98,85
122,150,115
122,147,115
86,132,117
108,149,119
1,111,131
1,96,122
1,79,88
0,69,55
0,54,5
0,48,1
1,46,1
0,41,0
5,25,2
21,45,19
1,64,56
9,67,60
6,66,56
0,74,43
1,57,37
28,50,39
34,62,57
1,44,42
1,53,44
1,59,42
47,77,57
87,98,95
64,63,31
81,97,108
64,81,91
71,92,92
79,86,86
80,75,66
82,90,82
48,37,17
1,52,184
83,88,94
71,76,84
49,75,47
62,66,64
63,67,65
19,52,1
8,12,2
1,62,38
1,67,44
0,63,178
0,64,72
1,81,62
70,59,28
47,56,1
34,55,34
54,60,35
106,130,135
110,129,130
82,88,79
65,80,68
55,58,45
54,54,40
67,95,87
110,123,113
112,106,115
125,149,115
122,140,114
82,83,88
113,108,86
128,153,120
86,141,113
0,84,91
0,75,73
1,51,13
1,46,1
3,46,3
2,30,1
4,23,2
18,24,4
19,64,60
41,62,57
22,60,48
1,61,21
1,68,34
13,63,57
24,63,56
0,50,39
1,60,46
1,57,36
1,69,61
62,91,88
75,79,79
77,95,108
65,83,95
64,79,81
75,79,78
67,85,84
17,13,1
19,46,66
1,52,177
10,93,97
36,76,76
32,71,54
56,65,56
48,58,53
21,56,0
7,11,1
1,55,14
2,56,26
23,74,163
1,62,142
40,50,50
51,51,18
48,73,1
33,57,35
31,54,25
89,128,128
107,124,121
76,87,73
64,84,69
57,69,50
67,73,50
87,90,69
103,117,97
77,65,99
107,137,83
100,115,76
105,93,52
100,53,34
108,140,90
100,133,93
20,72,64
1,69,44
1,50,1
11,61,7
16,33,8
8,11,1
1,27,1
63,34,1
1,61,25
0,66,26
1,60,14
4,48,4
37,53,49
37,61,48
1,64,22
1,51,15
0,53,16
0,68,29
0,87,58
1,99,78
0,99,80
0,103,74
1,100,68
0,99,65
0,98,75
1,95,74
0,93,72
1,53,103
0,72,75
1,83,61
1,83,57
0,84,67
60,71,61
56,78,64
1,91,58
0,87,62
0,87,59
0,87,56
0,85,62
0,65,188
0,95,53
0,97,51
0,98,56
0,99,54
0,97,55
1,101,65
1,103,71
1,104,74
1,94,74
1,73,63
1,69,62
1,72,67
24,83,83
41,63,84
1,56,42
1,60,42
80,40,10
85,52,23
1,85,64
6,55,62
6,49,52
9,53,44
1,66,53
1,72,72
2,55,40
6,12,1
1,53,18
100,18,0
1,51,19
1,53,26
1,51,20
2,36,1
5,12,4
9,31,5
18,88,15
0,76,50
0,108,57
0,119,70
0,122,74
0,120,70
0,117,68
1,115,69
0,114,69
0,110,68
0,103,71
0,105,73
0,109,73
0,50,121
0,103,67
0,104,63
0,106,66
0,108,67
64,69,64
59,90,66
0,108,66
0,107,62
0,107,60
0,108,63
0,109,68
0,64,189
0,112,68
0,114,68
0,116,67
0,116,64
0,118,66
0,118,70
0,118,73
0,116,74
0,115,76
0,112,81
0,106,87
1,105,89
36,123,149
87,132,103
54,124,185
50,124,186
44,56,65
54,31,17
44,58,63
38,40,40
32,36,31
38,55,46
2,65,57
3,59,61
7,39,29
9,12,1
20,51,35
71,11,0
1,98,89
2,115,148
1,120,136
1,127,110
1,126,103
0,125,83
1,122,63
0,127,74
1,124,70
0,125,75
0,122,73
0,122,72
1,124,77
0,121,74
0,121,74
1,122,73
0,119,70
0,118,71
0,119,73
0,49,163
0,115,73
0,115,68
0,116,70
0,115,70
66,71,65
51,88,67
0,116,62
0,120,62
0,124,68
0,122,69
0,118,70
0,66,185
0,119,70
1,121,71
0,116,70
0,121,72
0,122,75
0,123,74
0,121,70
0,126,72
0,125,75
0,124,80
0,127,84
0,126,87
30,112,92
80,118,93
20,117,110
2,123,108
3,95,66
3,88,55
1,114,88
1,121,106
1,100,89
2,94,75
1,123,145
3,127,181
23,60,42
86,81,72
78,109,132
59,10,1
1,89,91
19,90,140
11,81,121
8,78,117
2,83,110
2,92,118
1,90,128
13,94,130
5,90,127
2,92,127
2,86,118
2,91,121
5,91,118
4,86,115
1,82,116
2,84,123
4,80,115
5,85,109
4,82,112
0,43,160
2,80,113
2,90,116
2,71,105
5,93,117
62,65,42
49,68,56
1,100,117
2,89,118
2,84,123
3,87,120
15,94,107
101,87,124
89,91,105
86,91,105
93,93,108
92,95,98
1,88,118
3,87,109
6,84,85
2,89,87
1,85,87
1,108,101
2,96,120
3,103,106
53,85,81
58,88,95
58,85,94
40,90,98
1,116,121
39,105,120
1,113,66
0,110,64
0,103,60
0,98,57
0,91,51
0,84,54
1,75,43
50,69,34
35,72,63
161,97,12
1,97,107
1,92,79
0,112,72
0,120,64
0,128,64
0,132,77
0,133,78
0,131,86
1,132,90
0,134,86
1,138,89
0,139,93
0,139,87
0,135,86
1,135,84
0,134,84
0,125,88
0,123,81
0,117,73
0,50,137
0,117,62
0,112,74
1,112,75
0,107,72
65,79,55
50,97,71
1,113,78
1,111,105
1,100,100
1,111,102
1,125,104
60,61,109
48,92,101
66,89,94
61,93,92
64,80,89
2,94,106
1,97,106
1,100,107
1,99,111
1,101,112
1,86,101
1,94,103
1,87,107
38,75,74
54,81,91
37,102,106
53,85,105
38,70,98
11,72,123
19,106,126
1,122,70
1,129,72
0,130,72
1,128,67
1,126,64
0,119,64
26,73,1
1,106,48
142,95,25
90,115,186
77,106,175
65,112,172
22,97,114
1,94,84
1,91,73
1,106,70
1,100,63
0,92,41
0,92,21
1,100,30
0,116,47
1,122,56
0,122,61
0,137,76
0,136,78
1,138,81
0,138,80
0,143,85
1,133,83
0,133,80
1,135,87
0,141,93
0,138,94
1,137,95
1,139,94
0,134,97
0,127,101
0,125,103
0,130,98
0,131,95
60,83,37
45,122,69
1,129,88
1,124,80
1,126,84
13,58,40
0,130,94
0,121,94
1,123,93
0,122,90
0,118,84
1,114,77
0,111,65
7,72,38
1,78,50
1,80,50
1,82,60
2,90,71
1,109,104
40,127,170
84,140,204
65,140,199
28,137,169
25,113,137
25,110,144
17,108,151
17,104,141
27,106,150
124,82,92
98,123,195
100,125,198
97,124,197
93,125,195
92,125,193
94,123,190
93,126,190
97,123,193
101,122,187
84,119,173
51,111,155
8,99,114
1,92,96
1,106,77
1,90,65
1,85,51
0,92,33
0,103,30
0,112,58
0,123,62
1,128,68
0,129,65
1,123,50
0,123,45
0,134,66
0,135,68
0,141,80
0,139,75
1,138,74
1,132,75
1,108,51
10,76,1
1,84,21
0,80,40
0,95,68
1,87,58
1,74,58
1,101,74
0,110,91
1,107,91
1,102,106
1,94,92
1,103,112
31,96,139
26,106,152
30,99,122
14,101,128
30,112,156
40,114,161
49,122,176
51,121,176
66,121,188
71,121,195
72,123,198
75,122,199
72,121,198
70,123,198
74,125,199
77,128,194
98,114,171
125,126,186
116,131,187
110,130,189
107,127,189
98,123,185
103,125,190
103,128,191
112,127,187
111,132,192
110,129,192
117,126,188
97,125,196
98,124,188
94,121,182
95,129,175
88,124,150
86,109,76
89,94,90
54,92,88
48,84,69
1,78,74
1,79,63
1,91,63
1,100,60
1,105,64
1,107,69
1,98,77
1,93,74
1,101,90
2,93,103
16,87,90
29,66,84
39,80,93
29,85,133
32,97,149
46,100,156
45,104,160
50,116,172
56,116,181
44,118,179
39,118,176
51,119,180
56,119,181
48,118,175
44,119,176
37,120,174
45,120,176
45,121,178
49,123,177
54,120,180
64,122,183
70,122,190
70,124,195
69,124,194
72,123,196
74,122,196
74,119,197
71,119,192
67,115,191
73,114,185
